SEQUENCE,INTDATE,AREACOUNTY,AREAZIP,GEARCODE,STDEPTH,ENDDEPTH,SPECIES,NODCCODE,STLENGTH,LENGTHTYPE,WEIGHT
9290055,1/21/1992,,190,101,0,0,136,,189,,150
9290055,1/21/1992,,190,101,0,0,136,,222,,200
9290055,1/21/1992,,190,101,0,0,136,,208,,200
9290056,1/21/1992,,220,104,0,0,155,,200,,150
9290056,1/21/1992,,220,104,0,0,155,,233,,250
9290056,1/21/1992,,220,104,0,0,155,,234,,240
9290056,1/21/1992,,220,104,0,0,155,,192,,140
9290056,1/21/1992,,220,104,0,0,155,,190,,145
9290056,1/21/1992,,220,104,0,0,155,,199,,140
9290056,1/21/1992,,220,104,0,0,155,,190,,135
9290056,1/21/1992,,220,104,0,0,155,,266,,336
9290056,1/21/1992,,220,104,0,0,155,,212,,200
9290056,1/21/1992,,220,104,0,0,155,,266,,240
9290056,1/21/1992,,220,104,0,0,155,,200,,170
9290056,1/21/1992,,220,104,0,0,155,,198,,222
9290056,1/21/1992,,220,104,0,0,155,,242,,330
9290056,1/21/1992,,220,104,0,0,155,,250,,390
9290056,1/21/1992,,220,104,0,0,155,,203,,210
9290056,1/21/1992,,220,104,0,0,155,,170,,210
9290023,1/22/1992,,422,105,0,0,128,,875,,0
9290023,1/22/1992,,422,105,0,0,128,,805,,0
9290023,1/22/1992,,422,105,0,0,128,,985,,0
9290023,1/22/1992,,422,105,0,0,128,,988,,0
9290023,1/22/1992,,422,105,0,0,128,,1062,,0
9290023,1/22/1992,,422,105,0,0,128,,822,,0
9290023,1/22/1992,,422,105,0,0,128,,850,,0
9290023,1/22/1992,,422,105,0,0,128,,835,,0
9290023,1/22/1992,,422,105,0,0,128,,837,,0
9290023,1/22/1992,,422,105,0,0,128,,899,,0
9290023,1/22/1992,,422,105,0,0,128,,925,,0
9290023,1/22/1992,,422,105,0,0,128,,927,,0
9290023,1/22/1992,,422,105,0,0,128,,923,,0
9290023,1/22/1992,,422,105,0,0,128,,998,,0
9290023,1/22/1992,,422,105,0,0,128,,1099,,0
9290023,1/22/1992,,422,105,0,0,128,,1108,,0
9290023,1/22/1992,,422,105,0,0,128,,799,,0
9290023,1/22/1992,,422,105,0,0,128,,773,,0
9290023,1/22/1992,,422,105,0,0,128,,752,,0
9290023,1/22/1992,,422,105,0,0,128,,888,,0
9290023,1/22/1992,,422,105,0,0,128,,976,,0
9290023,1/22/1992,,422,105,0,0,128,,1024,,0
9290023,1/22/1992,,422,105,0,0,128,,866,,0
9290023,1/22/1992,,422,105,0,0,128,,988,,0
9290023,1/22/1992,,422,105,0,0,128,,1025,,0
9290023,1/22/1992,,422,105,0,0,128,,1123,,0
9290023,1/22/1992,,422,105,0,0,128,,1114,,0
9290023,1/22/1992,,422,105,0,0,128,,864,,0
9290023,1/22/1992,,422,105,0,0,128,,963,,0
9290023,1/22/1992,,422,105,0,0,128,,995,,0
9290023,1/22/1992,,422,105,0,0,128,,757,,0
9290023,1/22/1992,,422,105,0,0,128,,683,,0
9290023,1/22/1992,,422,105,0,0,128,,717,,0
9290023,1/22/1992,,422,105,0,0,128,,835,,0
9290023,1/22/1992,,422,105,0,0,128,,885,,0
9290023,1/22/1992,,422,105,0,0,128,,903,,0
9290023,1/22/1992,,422,105,0,0,128,,955,,0
9290023,1/22/1992,,422,105,0,0,128,,878,,0
9290023,1/22/1992,,422,105,0,0,128,,632,,0
9290011,1/23/1992,,130,104,11,0,140,,224,,170
9290011,1/23/1992,,130,104,11,0,140,,361,,710
9290011,1/23/1992,,130,104,11,0,140,,220,,180
9290011,1/23/1992,,130,104,11,0,140,,300,,450
9290011,1/23/1992,,130,104,11,0,140,,245,,240
9290011,1/23/1992,,130,104,11,0,140,,274,,310
9290011,1/23/1992,,130,104,11,0,140,,206,,140
9290011,1/23/1992,,130,104,11,0,140,,288,,275
9290011,1/23/1992,,130,104,11,0,140,,309,,400
9290011,1/23/1992,,130,104,11,0,140,,350,,460
9290011,1/23/1992,,130,104,11,0,140,,229,,175
9290011,1/23/1992,,130,104,11,0,140,,260,,265
9290011,1/23/1992,,130,104,11,0,140,,234,,190
9290011,1/23/1992,,130,104,11,0,140,,320,,460
9290011,1/23/1992,,130,104,11,0,140,,268,,590
9290011,1/23/1992,,130,104,11,0,140,,260,,230
9290011,1/23/1992,,130,104,11,0,140,,269,,345
9290011,1/23/1992,,130,104,11,0,140,,260,,270
9290011,1/23/1992,,130,104,11,0,140,,232,,185
9290011,1/23/1992,,130,104,11,0,140,,310,,445
9290011,1/23/1992,,130,104,11,0,140,,304,,400
9290011,1/23/1992,,130,104,11,0,140,,210,,126
9290011,1/23/1992,,130,104,11,0,140,,233,,180
9290011,1/23/1992,,130,104,11,0,140,,219,,155
9290011,1/23/1992,,130,104,11,0,140,,296,,360
9290011,1/23/1992,,130,104,11,0,140,,270,,305
9290011,1/23/1992,,130,104,11,0,140,,275,,290
9290011,1/23/1992,,130,104,11,0,140,,279,,330
9290011,1/23/1992,,130,104,11,0,140,,339,,550
9290011,1/23/1992,,130,104,11,0,140,,328,,175
9290011,1/23/1992,,130,104,11,0,140,,255,,255
9290011,1/23/1992,,130,104,11,0,140,,278,,330
9290011,1/23/1992,,130,104,11,0,140,,290,,350
9290011,1/23/1992,,130,104,11,0,140,,294,,350
9290011,1/23/1992,,130,104,11,0,140,,233,,200
9290011,1/23/1992,,130,104,11,0,140,,215,,165
9290011,1/23/1992,,130,104,11,0,140,,314,,420
9290011,1/23/1992,,130,104,11,0,140,,239,,280
9290011,1/23/1992,,130,104,11,0,140,,266,,290
9290011,1/23/1992,,130,104,11,0,140,,255,,230
9290011,1/23/1992,,130,104,11,0,155,,239.9,,270
9290011,1/23/1992,,130,104,11,0,155,,272,,390
9290011,1/23/1992,,130,104,11,0,155,,264,,325
9290011,1/23/1992,,130,104,11,0,155,,264,,385
9290011,1/23/1992,,130,104,11,0,500,,195,,145
9290011,1/23/1992,,130,104,11,0,500,,200,,185
9290011,1/23/1992,,130,104,11,0,500,,212,,185
9290011,1/23/1992,,130,104,11,0,155,,245,,210
9290011,1/23/1992,,130,104,11,0,500,,194,,130
9290011,1/23/1992,,130,104,11,0,500,,208,,185
9290011,1/23/1992,,130,104,11,0,140,,190,,106
9290011,1/23/1992,,130,104,11,0,140,,205,,130
9290011,1/23/1992,,130,104,11,0,155,,240,,295
9290011,1/23/1992,,130,104,11,0,155,,240,,290
9290011,1/23/1992,,130,104,11,0,140,,175,,90
9290011,1/23/1992,,130,104,11,0,140,,180,,102
9290011,1/23/1992,,130,104,11,0,140,,180,,102
9290012,1/23/1992,,130,104,14,0,155,,274,,385
9290012,1/23/1992,,130,104,14,0,155,,255,,310
9290012,1/23/1992,,130,104,14,0,155,,265,,330
9290012,1/23/1992,,130,104,14,0,155,,240,,265
9290012,1/23/1992,,130,104,14,0,142,,239,,215
9290012,1/23/1992,,130,104,14,0,140,,275,,325
9290012,1/23/1992,,130,104,14,0,155,,250,,365
9290012,1/23/1992,,130,104,14,0,140,,246,,235
9290012,1/23/1992,,130,104,14,0,140,,229,,195
9290012,1/23/1992,,130,104,14,0,140,,256,,240
9290012,1/23/1992,,130,104,14,0,140,,219,,155
9290012,1/23/1992,,130,104,14,0,140,,245,,210
9290012,1/23/1992,,130,104,14,0,140,,216,,185
9290012,1/23/1992,,130,104,14,0,140,,230,,185
9290012,1/23/1992,,130,104,14,0,140,,270,,300
9290012,1/23/1992,,130,104,14,0,140,,243,,215
9290012,1/23/1992,,130,104,14,0,140,,215,,160
9290012,1/23/1992,,130,104,14,0,140,,295,,350
9290012,1/23/1992,,130,104,14,0,140,,254,,240
9290012,1/23/1992,,130,104,14,0,140,,303,,410
9290012,1/23/1992,,130,104,14,0,140,,234,,195
9290012,1/23/1992,,130,104,14,0,140,,295,,385
9290012,1/23/1992,,130,104,14,0,140,,240,,205
9290012,1/23/1992,,130,104,14,0,140,,254,,240
9290012,1/23/1992,,130,104,14,0,140,,265,,265
9290012,1/23/1992,,130,104,14,0,140,,254,,255
9290012,1/23/1992,,130,104,14,0,140,,235,,185
9290012,1/23/1992,,130,104,14,0,140,,230,,195
9290012,1/23/1992,,130,104,14,0,140,,265,,260
9290012,1/23/1992,,130,104,14,0,140,,249,,220
9290012,1/23/1992,,130,104,14,0,140,,256,,270
9290012,1/23/1992,,130,104,14,0,140,,240,,210
9290012,1/23/1992,,130,104,14,0,140,,230,,170
9290012,1/23/1992,,130,104,14,0,140,,234,,230
9290012,1/23/1992,,130,104,14,0,140,,248,,210
9290012,1/23/1992,,130,104,14,0,140,,220,,160
9290012,1/23/1992,,130,104,14,0,140,,239,,210
9290012,1/23/1992,,130,104,14,0,155,,280,,410
9290012,1/23/1992,,130,104,14,0,136,,235,,225
9290012,1/23/1992,,130,104,14,0,136,,224,,165
9290012,1/23/1992,,130,104,14,0,136,,274,,330
9290012,1/23/1992,,130,104,14,0,136,,242,,260
9290012,1/23/1992,,130,104,14,0,155,,260,,225
9290012,1/23/1992,,130,104,14,0,137,,300,,400
9290012,1/23/1992,,130,104,14,0,155,,200,,150
9290012,1/23/1992,,130,104,14,0,155,,240,,260
9290012,1/23/1992,,130,104,14,0,140,,410,,445
9290012,1/23/1992,,130,104,14,0,140,,329,,515
9290012,1/23/1992,,130,104,14,0,140,,315,,495
9290012,1/23/1992,,130,104,14,0,140,,220,,495
9290034,1/23/1992,,330,104,6,0,88,,415,,1180
9290034,1/23/1992,,330,104,6,0,88,,209,,460
9290034,1/23/1992,,330,104,6,0,88,,307,,485
9290034,1/23/1992,,330,104,6,0,88,,338,,600
9290034,1/23/1992,,330,104,6,0,88,,285,,390
9290034,1/23/1992,,330,104,6,0,80,,240,,250
9290034,1/23/1992,,330,104,6,0,80,,225,,250
9290034,1/23/1992,,330,104,6,0,80,,226,,190
9290034,1/23/1992,,330,104,6,0,80,,235,,245
9290034,1/23/1992,,330,104,6,0,80,,345,,680
9290034,1/23/1992,,330,104,6,0,140,,262,,330
9290034,1/23/1992,,330,104,6,0,140,,206,,170
9290034,1/23/1992,,330,104,6,0,140,,180,,116
9290034,1/23/1992,,330,104,6,0,140,,174,,100
9290034,1/23/1992,,330,104,6,0,140,,172,,96
9290034,1/23/1992,,330,104,6,0,140,,185,,118
9290034,1/23/1992,,330,104,6,0,140,,192,,120
9290034,1/23/1992,,330,104,6,0,140,,190,,140
9290034,1/23/1992,,330,104,6,0,140,,160,,70
9290034,1/23/1992,,330,104,6,0,140,,185,,116
9290034,1/23/1992,,330,104,6,0,82,,200,,140
9290034,1/23/1992,,330,104,6,0,165,,205,,260
9290034,1/23/1992,,330,104,6,0,165,,205,,225
9290034,1/23/1992,,330,104,6,0,155,,190,,225
9290035,1/23/1992,,300,116,6,0,88,,420,,1400
9290035,1/23/1992,,300,116,6,0,88,,470,,1900
9290035,1/23/1992,,300,116,6,0,88,,415,,1110
9290035,1/23/1992,,300,116,6,0,88,,387,,1045
9290035,1/23/1992,,300,116,6,0,88,,317,,540
9290035,1/23/1992,,300,116,6,0,88,,445,,1925
9290035,1/23/1992,,300,116,6,0,88,,397,,1175
9290035,1/23/1992,,300,116,6,0,88,,386,,1090
9290035,1/23/1992,,300,116,6,0,88,,447,,1805
9290035,1/23/1992,,300,116,6,0,88,,414,,1420
9290035,1/23/1992,,300,116,6,0,88,,326,,810
9290035,1/23/1992,,300,116,6,0,88,,350,,890
9290035,1/23/1992,,300,116,6,0,88,,320,,655
9290035,1/23/1992,,300,116,6,0,88,,355,,915
9290035,1/23/1992,,300,116,6,0,88,,346,,770
9290035,1/23/1992,,300,116,6,0,88,,265,,285
9290035,1/23/1992,,300,116,6,0,88,,280,,375
9290035,1/23/1992,,300,116,6,0,88,,267,,375
9290057,1/23/1992,,190,104,24,0,142,,222,,170
9290057,1/23/1992,,190,104,24,0,142,,233,,200
9290057,1/23/1992,,190,104,24,0,142,,212,,145
9290057,1/23/1992,,190,104,24,0,142,,233,,180
9290057,1/23/1992,,190,104,24,0,142,,222,,170
9290057,1/23/1992,,190,104,24,0,142,,200,,150
9290057,1/23/1992,,190,104,24,0,142,,229,,175
9290057,1/23/1992,,190,104,24,0,82,,222,,176
9290057,1/23/1992,,190,104,24,0,82,,221,,175
9290057,1/23/1992,,190,104,24,0,82,,233,,175
9290057,1/23/1992,,190,104,24,0,82,,229,,210
9290057,1/23/1992,,190,104,24,0,82,,210,,170
9290057,1/23/1992,,190,104,24,0,82,,252,,235
9290057,1/23/1992,,190,104,24,0,82,,233,,190
9290057,1/23/1992,,190,104,24,0,82,,232,,250
9290057,1/23/1992,,190,104,24,0,82,,273,,340
9290057,1/23/1992,,190,104,24,0,82,,262,,290
9290057,1/23/1992,,190,104,24,0,82,,270,,305
9290057,1/23/1992,,190,104,24,0,82,,242,,210
9290057,1/23/1992,,190,104,24,0,82,,240,,200
9290057,1/23/1992,,190,104,24,0,82,,240,,250
9290057,1/23/1992,,190,104,24,0,82,,232,,220
9290057,1/23/1992,,190,104,24,0,82,,235,,210
9290057,1/23/1992,,190,104,24,0,82,,203,,190
9290057,1/23/1992,,190,104,24,0,82,,255,,255
9290057,1/23/1992,,190,104,24,0,82,,240,,230
9290057,1/23/1992,,190,104,24,0,82,,277,,335
9290057,1/23/1992,,190,104,24,0,82,,242,,250
9290057,1/23/1992,,190,104,24,0,82,,233,,240
9290057,1/23/1992,,190,104,24,0,82,,242,,235
9290057,1/23/1992,,190,104,24,0,142,,242,,230
9290057,1/23/1992,,190,104,24,0,88,,390,,995
9290057,1/23/1992,,190,104,24,0,88,,300,,340
9290057,1/23/1992,,190,104,24,0,88,,222,,150
9290057,1/23/1992,,190,104,24,0,88,,353,,615
9290057,1/23/1992,,190,104,24,0,88,,280,,290
9290057,1/23/1992,,190,104,24,0,142,,230,,195
9290057,1/23/1992,,190,104,24,0,142,,203,,135
9290057,1/23/1992,,190,104,24,0,142,,212,,150
9290057,1/23/1992,,190,104,24,0,142,,222,,155
9290057,1/23/1992,,190,104,24,0,142,,203,,135
9290057,1/23/1992,,190,104,24,0,142,,205,,140
9290057,1/23/1992,,190,104,24,0,142,,220,,165
9290057,1/23/1992,,190,104,24,0,142,,213,,150
9290057,1/23/1992,,190,104,24,0,142,,232,,175
9290057,1/23/1992,,190,104,24,0,142,,225,,170
9290057,1/23/1992,,190,104,24,0,142,,212,,140
9290057,1/23/1992,,190,104,24,0,142,,215,,145
9290057,1/23/1992,,190,104,24,0,142,,233,,175
9290057,1/23/1992,,190,104,24,0,142,,215,,160
9290057,1/23/1992,,190,104,24,0,142,,219,,155
9290057,1/23/1992,,190,104,24,0,142,,203,,150
9290057,1/23/1992,,190,104,24,0,142,,233,,175
9290057,1/23/1992,,190,104,24,0,142,,231,,205
9290057,1/23/1992,,190,104,24,0,142,,220,,160
9290057,1/23/1992,,190,104,24,0,142,,221,,165
9290057,1/23/1992,,190,104,24,0,142,,212,,145
9290057,1/23/1992,,190,104,24,0,142,,233,,175
9290057,1/23/1992,,190,104,24,0,142,,215,,155
9290057,1/23/1992,,190,104,24,0,142,,212,,140
9290057,1/23/1992,,190,104,24,0,142,,203,,124
9290057,1/23/1992,,190,104,24,0,142,,202,,140
9290057,1/23/1992,,190,104,24,0,142,,212,,150
9290057,1/23/1992,,190,104,24,0,142,,225,,185
9290057,1/23/1992,,190,104,24,0,142,,222,,150
9290057,1/23/1992,,190,104,24,0,142,,221,,170
9290057,1/23/1992,,190,104,24,0,142,,218,,160
9290057,1/23/1992,,190,104,24,0,142,,213,,155
9290057,1/23/1992,,190,104,24,0,142,,222,,175
9290057,1/23/1992,,190,104,24,0,142,,233,,200
9290057,1/23/1992,,190,104,24,0,142,,222,,190
9290057,1/23/1992,,190,104,24,0,142,,213,,145
9290057,1/23/1992,,190,104,24,0,142,,222,,165
9290057,1/23/1992,,190,104,24,0,142,,203,,140
9290057,1/23/1992,,190,104,24,0,142,,226,,155
9290057,1/23/1992,,190,104,24,0,142,,227,,170
9290057,1/23/1992,,190,104,24,0,142,,212,,150
9290057,1/23/1992,,190,104,24,0,142,,218,,155
9290057,1/23/1992,,190,104,24,0,142,,216,,150
9290057,1/23/1992,,190,104,24,0,82,,300,,430
9290057,1/23/1992,,190,104,24,0,142,,203,,126
9290057,1/23/1992,,190,104,24,0,142,,201,,130
9290057,1/23/1992,,190,104,24,0,142,,203,,165
9290057,1/23/1992,,190,104,24,0,142,,222,,170
9290057,1/23/1992,,190,104,24,0,142,,243,,185
9290057,1/23/1992,,190,104,24,0,142,,242,,195
9290057,1/23/1992,,190,104,24,0,142,,210,,140
9290057,1/23/1992,,190,104,24,0,142,,225,,185
9290057,1/23/1992,,190,104,24,0,142,,230,,185
9290057,1/23/1992,,190,104,24,0,142,,212,,150
9290057,1/23/1992,,190,104,24,0,142,,243,,190
9290057,1/23/1992,,190,104,24,0,82,,190,,122
9290057,1/23/1992,,190,104,24,0,82,,243,,200
9290057,1/23/1992,,190,104,24,0,142,,200,,120
9290057,1/23/1992,,190,104,24,0,142,,233,,195
9290057,1/23/1992,,190,104,24,0,142,,232,,175
9290057,1/23/1992,,190,104,24,0,142,,222,,212
9290057,1/23/1992,,190,104,24,0,142,,213,,155
9290057,1/23/1992,,190,104,24,0,142,,212,,157
9290057,1/23/1992,,190,104,24,0,142,,222,,150
9290057,1/23/1992,,190,104,24,0,142,,213,,152
9290057,1/23/1992,,190,104,24,0,142,,222,,200
9290057,1/23/1992,,190,104,24,0,142,,233,,175
9290057,1/23/1992,,190,104,24,0,142,,212,,176
9290057,1/23/1992,,190,104,24,0,82,,245,,190
9290057,1/23/1992,,190,104,24,0,142,,210,,150
9290057,1/23/1992,,190,104,24,0,142,,213,,160
9290057,1/23/1992,,190,104,24,0,142,,222,,170
9290057,1/23/1992,,190,104,24,0,142,,221,,170
9290057,1/23/1992,,190,104,24,0,142,,243,,210
9290057,1/23/1992,,190,104,24,0,142,,212,,135
9290057,1/23/1992,,190,104,24,0,142,,222,,160
9290057,1/23/1992,,190,104,24,0,142,,212,,170
9290057,1/23/1992,,190,104,24,0,142,,220,,175
9290057,1/23/1992,,190,104,24,0,82,,246,,240
9290057,1/23/1992,,190,104,24,0,82,,210,,200
9290057,1/23/1992,,190,104,24,0,82,,212,,140
9290057,1/23/1992,,190,104,24,0,82,,243,,225
9290057,1/23/1992,,190,104,24,0,82,,215,,190
9290057,1/23/1992,,190,104,24,0,82,,212,,150
9290057,1/23/1992,,190,104,24,0,82,,233,,190
9290057,1/23/1992,,190,104,24,0,82,,222,,170
9290057,1/23/1992,,190,104,24,0,82,,193,,116
9290057,1/23/1992,,190,104,24,0,82,,225,,175
9290057,1/23/1992,,190,104,24,0,82,,226,,180
9290057,1/23/1992,,190,104,24,0,82,,222,,170
9290057,1/23/1992,,190,104,24,0,142,,222,,180
9290057,1/23/1992,,190,104,24,0,142,,213,,145
9290057,1/23/1992,,190,104,24,0,142,,222,,160
9290057,1/23/1992,,190,104,24,0,142,,213,,170
9290057,1/23/1992,,190,104,24,0,142,,222,,180
9290057,1/23/1992,,190,104,24,0,142,,222,,180
9290057,1/23/1992,,190,104,24,0,142,,221,,171
9290057,1/23/1992,,190,104,24,0,142,,220,,175
9290057,1/23/1992,,190,104,24,0,142,,253,,185
9290057,1/23/1992,,190,104,24,0,142,,203,,135
9290057,1/23/1992,,190,104,24,0,142,,222,,150
9290057,1/23/1992,,190,104,24,0,88,,212,,122
9290057,1/23/1992,,190,104,24,0,88,,270,,330
9290057,1/23/1992,,190,104,24,0,88,,221,,145
9290057,1/23/1992,,190,104,24,0,135,,220,,250
9290057,1/23/1992,,190,104,24,0,135,,236,,260
9290057,1/23/1992,,190,104,24,0,135,,252,,250
9290057,1/23/1992,,190,104,24,0,135,,243,,305
9290057,1/23/1992,,190,104,24,0,135,,336,,250
9290057,1/23/1992,,190,104,24,0,155,,253,,250
9290058,1/23/1992,,190,101,25,0,900,,82.2,,530
9290058,1/23/1992,,190,101,25,0,900,,84.4,,595
9290058,1/23/1992,,190,101,25,0,900,,75.1,,370
9290058,1/23/1992,,190,101,25,0,900,,76.6,,430
9290058,1/23/1992,,190,101,25,0,900,,76.74,,380
9290058,1/23/1992,,190,101,25,0,900,,81.7,,455
9290058,1/23/1992,,190,101,25,0,900,,83.78,,520
9290058,1/23/1992,,190,101,25,0,900,,82.7,,440
9290058,1/23/1992,,190,101,25,0,900,,80.1,,480
9290058,1/23/1992,,190,101,25,0,164,,232,,350
9290058,1/23/1992,,190,101,25,0,164,,213,,285
9290058,1/23/1992,,190,101,25,0,164,,190,,185
9290058,1/23/1992,,190,101,25,0,164,,185,,170
9290058,1/23/1992,,190,101,25,0,164,,232,,320
9290058,1/23/1992,,190,101,25,0,164,,242,,350
9290058,1/23/1992,,190,101,25,0,164,,180,,170
9290058,1/23/1992,,190,101,25,0,164,,190,,190
9290058,1/23/1992,,190,101,25,0,164,,213,,250
9290058,1/23/1992,,190,101,25,0,164,,242,,380
9290058,1/23/1992,,190,101,25,0,164,,200,,215
9290058,1/23/1992,,190,101,25,0,164,,186,,170
9290058,1/23/1992,,190,101,25,0,164,,246,,380
9290058,1/23/1992,,190,101,25,0,164,,212,,250
9290058,1/23/1992,,190,101,25,0,164,,200,,220
9290058,1/23/1992,,190,101,25,0,164,,201,,180
9290058,1/23/1992,,190,101,25,0,155,,247,,315
9290058,1/23/1992,,190,101,25,0,155,,245,,290
9290058,1/23/1992,,190,101,25,0,155,,260,,325
9290058,1/23/1992,,190,101,25,0,155,,242,,290
9290058,1/23/1992,,190,101,25,0,155,,220,,156
9290058,1/23/1992,,190,101,25,0,155,,261,,345
9290058,1/23/1992,,190,101,25,0,155,,220,,156
9290058,1/23/1992,,190,101,25,0,155,,242,,300
9290058,1/23/1992,,190,101,25,0,155,,217,,230
9290058,1/23/1992,,190,101,25,0,155,,257,,330
9290058,1/23/1992,,190,101,25,0,675,,230,,235
9290058,1/23/1992,,190,101,25,0,675,,266,,330
9290058,1/23/1992,,190,101,25,0,155,,210,,190
9290058,1/23/1992,,190,101,25,0,155,,233,,250
9290058,1/23/1992,,190,101,25,0,155,,231,,230
9290058,1/23/1992,,190,101,25,0,155,,219,,210
9290058,1/23/1992,,190,101,25,0,155,,220,,210
9290058,1/23/1992,,190,101,25,0,156,,222,,245
9290058,1/23/1992,,190,101,25,0,82,,220,,240
9290058,1/23/1992,,190,101,25,0,82,,252,,340
9290058,1/23/1992,,190,101,25,0,82,,222,,160
9290058,1/23/1992,,190,101,25,0,82,,233,,210
9290058,1/23/1992,,190,101,25,0,82,,292,,436
9290058,1/23/1992,,190,101,25,0,82,,212,,160
9290058,1/23/1992,,190,101,25,0,82,,283,,330
9290058,1/23/1992,,190,101,25,0,82,,242,,210
9290058,1/23/1992,,190,101,25,0,82,,231,,185
9290058,1/23/1992,,190,101,25,0,82,,262,,270
9290058,1/23/1992,,190,101,25,0,82,,263,,320
9290058,1/23/1992,,190,101,25,0,82,,222,,155
9290058,1/23/1992,,190,101,25,0,82,,263,,270
9290058,1/23/1992,,190,101,25,0,82,,222,,135
9290058,1/23/1992,,190,101,25,0,82,,239,,230
9290058,1/23/1992,,190,101,25,0,82,,252,,235
9290058,1/23/1992,,190,101,25,0,82,,233,,190
9290058,1/23/1992,,190,101,25,0,82,,240,,230
9290058,1/23/1992,,190,101,25,0,82,,275,,356
9290058,1/23/1992,,190,101,25,0,82,,212,,155
9290058,1/23/1992,,190,101,25,0,142,,222,,150
9290058,1/23/1992,,190,101,25,0,142,,250,,200
9290058,1/23/1992,,190,101,25,0,142,,201,,130
9290058,1/23/1992,,190,101,25,0,142,,233,,170
9290058,1/23/1992,,190,101,25,0,142,,200,,140
9290058,1/23/1992,,190,101,25,0,142,,212,,150
9290058,1/23/1992,,190,101,25,0,142,,203,,140
9290058,1/23/1992,,190,101,25,0,142,,212,,150
9290058,1/23/1992,,190,101,25,0,142,,229,,190
9290058,1/23/1992,,190,101,25,0,142,,253,,250
9290058,1/23/1992,,190,101,25,0,142,,222,,195
9290058,1/23/1992,,190,101,25,0,142,,233,,180
9290058,1/23/1992,,190,101,25,0,142,,204,,145
9290058,1/23/1992,,190,101,25,0,142,,210,,150
9290058,1/23/1992,,190,101,25,0,142,,203,,130
9290058,1/23/1992,,190,101,25,0,142,,277,,240
9290058,1/23/1992,,190,101,25,0,82,,242,,205
9290058,1/23/1992,,190,101,25,0,136,,252,,265
9290058,1/23/1992,,190,101,25,0,140,,303,,370
9290058,1/23/1992,,190,101,25,0,140,,256,,270
9290058,1/23/1992,,190,101,25,0,136,,232,,225
9290058,1/23/1992,,190,101,25,0,140,,233,,185
9290058,1/23/1992,,190,101,25,0,88,,280,,350
9290058,1/23/1992,,190,101,25,0,88,,240,,190
9290058,1/23/1992,,190,101,25,0,135,,270,,435
9290058,1/23/1992,,190,101,25,0,137,,282,,310
9290058,1/23/1992,,190,101,25,0,137,,222,,195
9290058,1/23/1992,,190,101,25,0,82,,217,,195
9290058,1/23/1992,,190,101,25,0,137,,266,,270
9290058,1/23/1992,,190,101,25,0,155,,242,,260
9290058,1/23/1992,,190,101,25,0,155,,266,,395
9290058,1/23/1992,,190,101,25,0,155,,203,,170
9290058,1/23/1992,,190,101,25,0,155,,242,,275
9290058,1/23/1992,,190,101,25,0,155,,183,,150
9290058,1/23/1992,,190,101,25,0,155,,255,,330
9290058,1/23/1992,,190,101,25,0,155,,233,,290
9290058,1/23/1992,,190,101,25,0,155,,213,,170
9290058,1/23/1992,,190,101,25,0,155,,262,,350
9290058,1/23/1992,,190,101,25,0,156,,195,,155
9290058,1/23/1992,,190,101,25,0,155,,230,,270
9290058,1/23/1992,,190,101,25,0,155,,222,,235
9290058,1/23/1992,,190,101,25,0,155,,253,,285
9290058,1/23/1992,,190,101,25,0,157,,222,,190
9290058,1/23/1992,,190,101,25,0,155,,210,,130
9290058,1/23/1992,,190,101,25,0,164,,233,,315
9290058,1/23/1992,,190,101,25,0,164,,243,,360
9290058,1/23/1992,,190,101,25,0,675,,290,,490
9290058,1/23/1992,,190,101,25,0,675,,280,,375
9290058,1/23/1992,,190,101,25,0,675,,233,,235
9290058,1/23/1992,,190,101,25,0,164,,190,,215
9290058,1/23/1992,,190,101,25,0,164,,270,,360
9290058,1/23/1992,,190,101,25,0,164,,190,,210
9290058,1/23/1992,,190,101,25,0,164,,170,,140
9290058,1/23/1992,,190,101,25,0,164,,182,,170
9290058,1/23/1992,,190,101,25,0,251,,253,,440
9290058,1/23/1992,,190,101,25,0,142,,210,,140
9290058,1/23/1992,,190,101,25,0,142,,222,,190
9290058,1/23/1992,,190,101,25,0,142,,212,,135
9290058,1/23/1992,,190,101,25,0,142,,180,,150
9290058,1/23/1992,,190,101,25,0,142,,212,,130
9290058,1/23/1992,,190,101,25,0,142,,214,,170
9290058,1/23/1992,,190,101,25,0,142,,232,,200
9290058,1/23/1992,,190,101,25,0,142,,212,,155
9290058,1/23/1992,,190,101,25,0,142,,210,,150
9290058,1/23/1992,,190,101,25,0,142,,200,,130
9290058,1/23/1992,,190,101,25,0,142,,200,,140
9290058,1/23/1992,,190,101,25,0,142,,199,,122
9290058,1/23/1992,,190,101,25,0,142,,212,,160
9290058,1/23/1992,,190,101,25,0,142,,201,,135
9290058,1/23/1992,,190,101,25,0,196,,260,,300
9290058,1/23/1992,,190,101,25,0,675,,267,,290
9290058,1/23/1992,,190,101,25,0,675,,280,,329
9290058,1/23/1992,,190,101,25,0,675,,273,,395
9290058,1/23/1992,,190,101,25,0,675,,252,,370
9290058,1/23/1992,,190,101,25,0,155,,182,,130
9290058,1/23/1992,,190,101,25,0,155,,213,,180
9290058,1/23/1992,,190,101,25,0,155,,252,,295
9290058,1/23/1992,,190,101,25,0,155,,204,,170
9290058,1/23/1992,,190,101,25,0,155,,232,,265
